SID,email,Surname,GivenName,MI,Gend,Prog,Enrolment Type,Att,SAT MT,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,MT_Total,Days online 2,Views 2,Contributions 2,Questions 2,Days online 3,Views 3,Contributions 3,Questions 3,Days online 4,Views 4,Contributions 4,Questions 4,Days online 5,Views 5,Contributions 5,Questions 5,Days online,Views,Contributions,Questions,Video_1_W2,Questions_1_W2,Correct_1_W2,Video_2_W2,Questions_2_W2,Correct_2_W2,Video_1_W3,Questions_1_W3,Correct_1_W3,Video_2_W3,Questions_2_W3,Correct_2_W3,Video_1_W4,Questions_1_W4,Correct_1_W4,Video_2_W4,Questions_2_W4,Correct_2_W4,Video_1_W5,Questions_1_W5,Correct_1_W5,Video_2_W5,Questions_2_W5,Correct_2_W5
319755851,xady8203@bogus.com,Chien,Jin,Y,male,SMED,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,0,10,2,1,0,23.39653869,27.29391936,36.52416159,0,0,0,28.30946352,0,10.46442986,8.028740135,22.80041254,12.86708579,12.39440438,14.83750594,15.61307125,0,0,0,0,0,6.548209407,0,32.04698008
358320296,upjw3838@bogus.com,Chien,Feng,F,male,FSCI,HECS,Full Time,1,1,1,0,0,1,1,1,1,1,1,80,3,5,5,1,1,4,4,3,3,19,4,4,7,26,3,2,14,54,16,10,82.39452328,93.72257164,75.53147566,85.14933254,95.92226224,98.54593032,78.90797358,36.79097365,49.67202796,79.37331265,96.89722069,61.3630905,61.2348845,95.00733587,87.09683675,75.40899567,85.78777469,93.41797902,78.37168521,63.7623838,86.20906064,81.06152157,69.9954509,71.53135143
363581197,cnxl2946@bogus.com,Chien,An,S,male,SMED,International,Part Time,1,1,1,0,1,1,1,0,1,1,1,80,3,31,0,0,4,46,1,0,7,24,0,0,5,24,0,0,19,125,1,0,86.63486709,86.12615104,100,75.26503647,83.07177075,92.10284123,73.42206178,94.65477419,86.74469958,95.91602005,100,50.90160659,99.98469073,67.60156831,73.17291758,79.46935444,50.17366065,92.92355937,61.22257117,84.71937522,89.55228826,100,85.35548966,65.25189306
384120798,tlpy7432@bogus.com,Chien,Chan Juan,Y,female,FEIT,HECS,Full Time,1,1,1,1,1,0,1,1,1,1,1,90,6,16,3,0,7,28,4,3,7,16,4,3,1,34,4,4,21,94,15,10,84.69694907,87.38159081,37.98705094,88.28371043,100,56.48394947,88.6634323,85.91520707,100,85.01030299,73.00739328,47.57158552,82.72128043,88.85925619,65.72786867,88.27230723,100,100,91.59996644,100,97.11393874,86.17279488,100,80.15761746
319786139,wmpt9464@bogus.com,Chien,Wen,D,male,FASS,HECS,Full Time,1,0,0,0,0,0,0,0,1,1,0,20,5,0,2,1,5,8,1,1,3,4,2,1,0,3,1,0,13,15,6,3,8.871745031,40.09429192,61.37339895,2.456963711,27.41797536,77.85710399,16.83226973,8.405114019,18.82393515,22.43314723,28.63969354,18.36301,16.47252088,20.47094987,41.87071371,10.56701006,20.18827861,0,5.660944118,12.25155748,36.4291037,21.05833124,33.88745893,17.39360251
383405867,jitm4517@bogus.com,Chien,Shuang,S,female,SMED,International,Full Time,1,0,1,1,1,0,1,0,0,0,0,40,1,15,0,0,4,32,1,0,2,0,0,0,2,24,0,0,9,71,1,0,49.07149633,29.76253348,72.00580067,65.62608403,22.52175818,67.19001996,24.51689087,23.5125744,35.54655736,56.51719855,42.07145069,10.08062221,22.13492444,27.44537105,27.08291003,51.55810155,49.50140841,14.67617875,36.17064451,28.96064972,20.69610145,28.65377643,47.89228378,6.132343296
321425172,jbal4180@bogus.com,Chien,Li Wei,S,female,SMED,International,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,42,0,0,7,44,1,0,7,29,0,0,7,58,0,0,28,173,1,0,100,90.14452401,86.63178008,100,100,73.55925281,100,100,100,100,100,74.84570025,98.19040974,96.83745388,100,100,96.72111393,100,98.4570755,100,56.09284,100,100,100
340597167,foap2996@bogus.com,Chien,Ho,X,male,SMED,HECS,Full Time,1,1,0,0,0,1,1,1,1,1,1,70,3,16,4,2,7,1,4,4,7,19,4,0,6,25,5,3,23,61,17,9,71.87810783,74.08369359,86.32120403,58.70778138,92.73109231,100,67.49338878,59.11782525,97.40287886,76.16021056,56.55166552,87.51343902,72.14962862,69.43162119,44.78225218,68.12283082,43.67551199,29.7716842,64.19783341,67.47010788,63.47848002,56.02011691,58.22973643,66.53372989
339449881,bqtq4437@bogus.com,Chien,Na,Y,female,FEIT,HECS,Full Time,1,0,1,1,0,1,0,1,0,0,0,40,4,5,1,1,0,9,1,0,7,11,1,0,0,16,1,1,11,41,4,2,76.43919541,29.46386739,27.83758042,51.98590996,32.15726642,0,22.25128507,12.33352808,32.15144265,48.5652872,39.11246742,41.65667499,20.5691434,30.59326209,44.26510833,36.20222373,60.76087265,55.55842529,46.3549625,28.75007019,12.66237434,32.23054593,40.18257854,58.60411723
361895265,nhks8929@bogus.com,Chien,Chan Juan,A,female,FASS,International,Full Time,1,1,1,1,1,1,1,1,1,0,0,80,0,38,0,0,4,35,0,0,5,38,1,0,6,62,0,0,15,173,1,0,57.46355353,80.95895851,59.98430698,73.72549424,73.77790328,100,88.03413575,64.97336215,54.63079757,87.43811254,90.19186804,72.76963006,81.54313271,77.37617661,79.85113198,91.35687568,69.64920386,100,97.53393546,100,66.78475354,62.45265954,81.83213272,41.10618824
360883676,unkq4448@bogus.com,Chien,Chung,L,male,FEIT,HECS,Full Time,1,1,0,0,1,1,0,1,1,1,1,70,5,18,4,3,0,20,4,3,5,18,4,2,4,38,4,1,14,94,16,9,57.69559421,62.97912333,92.19608874,95.21429108,68.33489649,88.58898178,54.55805963,70.89258344,56.98207437,69.51016175,74.58545873,92.92783266,57.08818211,82.3598677,100,85.91205161,71.891602,85.15172936,70.01809934,100,45.87702364,81.26552748,86.38928694,87.74585057
314296537,wdvr9630@bogus.com,Childers,Ethan,E,male,FASS,International,Full Time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,9,0,0,2,11,0,0,0.253494874,6.438051969,11.16688103,30.5072213,0,9.351928616,8.341605345,2.179490389,0,10.1126532,17.15419681,0,17.54605298,0.304470633,21.56222423,0,0,0,27.98453319,0,0,5.980003307,17.18433121,41.77897611
378439037,ldnl1601@bogus.com,Chin,Qiao,S,female,FASS,International,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,0,40,0,0,4,29,1,0,6,41,0,0,7,67,0,0,17,177,1,0,91.81421798,93.15917051,43.97200126,100,95.11383102,100,77.54605233,98.6613853,100,100,100,100,100,100,100,100,100,87.06579444,90.36379593,100,100,100,100,100
315017142,vxpl4750@bogus.com,Chin,Li Na,W,female,SMED,HECS,Full Time,1,1,0,1,0,1,0,1,1,1,1,70,7,6,4,3,0,0,4,0,0,12,3,0,6,0,4,2,13,18,15,5,61.85901517,61.67542116,1.321022493,73.03478055,56.94820035,100,78.3361054,65.77549749,56.18228274,85.7644218,66.28064499,100,68.27236306,84.9411961,64.97760013,86.82709801,66.93609116,100,60.3125901,66.28797458,70.3860402,64.55756642,73.23843269,68.33789816
381025641,lmud5451@bogus.com,Chin Kaw,Sebastian,C,male,FASS,HECS,Full Time,1,0,0,1,0,0,0,1,0,1,1,40,1,12,1,1,7,9,0,0,0,7,1,1,0,11,0,0,8,39,2,2,37.78368978,52.96256144,100,20.25666173,72.1409051,29.05612793,29.83317485,39.7514452,51.59873758,58.39387884,63.09081782,37.54371258,46.78180309,30.73049414,39.36599211,54.76662912,39.67745993,0,41.76836503,78.8528764,20.26907479,52.50570515,39.41493631,68.39446653
325761085,imzc4108@bogus.com,Chisholm,Michael,C,male,FSCI,International,Full Time,1,1,1,1,0,1,0,1,1,1,1,80,6,42,1,1,3,46,1,1,5,29,0,0,4,67,1,0,18,184,3,2,77.74770011,75.91901746,40.52293058,100,62.84149349,78.6464456,84.32907703,68.99667163,74.40615932,71.28391005,94.75742908,73.19509462,53.01278228,61.23159942,56.7505824,67.73915221,100,56.10461719,77.81332823,99.19957299,66.93919966,87.58402755,73.83691392,100
382189921,jtzw5740@bogus.com,Chiu,Jiao,P,female,SMED,HECS,Full Time,1,1,1,0,1,0,0,1,1,1,0,60,7,12,0,0,0,15,1,0,0,9,2,2,2,17,0,0,9,53,3,2,65.1314862,79.45235311,70.93471781,64.46691701,45.064049,72.68560179,42.31111019,25.85932847,35.95692159,76.50621602,72.55620758,96.66124645,51.35069806,55.79333495,20.44660096,77.96904187,59.20333095,40.27211417,26.58486757,79.05473104,53.32916445,58.49657275,59.65922724,45.25412826
338287294,mcff5897@bogus.com,Chiu,Yi,G,female,SMED,International,Full Time,1,1,0,1,0,1,1,1,0,1,1,70,0,19,1,0,2,34,0,0,4,41,0,0,6,17,0,0,12,111,1,0,76.35824669,79.99226063,79.10513973,67.62141425,78.34696772,27.26845461,95.40405534,75.13013144,88.59957599,85.22355289,71.88950155,100,51.15137786,59.2200431,100,48.52194628,75.51772844,21.04015627,80.18103706,77.12893139,82.81359208,76.11877601,57.00662259,100
358129045,bbpj1606@bogus.com,Chiu,Wan,P,female,SMED,International,Full Time,1,1,1,0,1,0,1,0,1,1,1,70,3,32,1,1,1,39,0,0,6,16,0,0,4,60,1,1,14,147,2,2,56.15371183,56.05817256,83.92699813,56.77320844,51.57413436,100,44.63534513,48.65429136,100,63.28219085,78.03747243,100,64.77914681,71.43257964,89.26041574,59.44135254,67.57190464,45.74566142,75.8757544,89.73374379,49.33406343,87.88239049,47.76687004,94.20204303
394694330,qtzo2062@bogus.com,Chiu,Cong,M,male,FASS,HECS,Full Time,1,1,0,0,0,0,0,1,1,0,0,30,1,2,1,0,0,20,1,1,0,7,2,1,0,0,2,2,1,29,6,4,37.06159382,42.59620799,11.97761866,37.30199896,29.70532881,47.84231052,16.90212465,21.63179465,0,54.25415247,59.68186784,37.76560384,16.2619527,33.73247469,0,0,3.751984416,39.9231953,15.64616183,2.272976002,0,2.56363783,29.79339472,52.53125382
317664382,nqxc5666@bogus.com,Chou,Cui,J,female,FSCI,HECS,Full Time,1,1,1,1,0,1,1,1,0,1,1,80,7,15,4,1,7,6,3,2,7,25,4,4,4,25,4,1,25,71,15,8,93.40587152,57.19544359,49.21106987,84.92247643,77.49670193,64.87421303,83.06146427,92.59459686,73.35129845,89.26442363,96.03287867,100,86.82207029,56.87228509,100,86.05322447,50.22775889,79.90296223,78.16562626,74.63966196,100,62.08112382,84.16954695,79.73168491
309347060,yrje6623@bogus.com,Chu,Chi,Y,male,SMED,International,Full Time,1,1,1,1,0,0,1,1,0,1,1,70,7,36,0,0,0,39,0,0,1,38,0,0,4,48,0,0,12,161,0,0,69.61430487,55.06650719,67.69390554,87.36990692,63.63740115,82.44236725,66.91376484,85.30703765,18.99818984,75.11760119,42.55690457,83.05110886,67.27753087,86.64657741,72.02297146,61.47079517,86.97658475,100,69.22148949,69.54926378,84.79312336,78.65947949,77.46423388,33.36790098
337492136,pbxw9239@bogus.com,Chuang,Dong,F,male,FASS,Local,Part Time,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,0,0,3,2,3,0,1,1,1,7,4,4,4,27,10,8,0,0,0,0,16.27076186,19.87462859,11.39372098,0,12.7801599,24.09618698,6.48043951,8.311271806,0,0.45405624,0,21.30752378,0,45.8600223,19.76925766,2.884977156,3.731806687,0,0,46.16481448
397952384,kici3747@bogus.com,Chuang,Dong,Y,male,FASS,International,Full Time,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,3,15,0,0,1,15,0,0,0,0,0,0,4,30,0,0,18.75017537,5.417348116,0,0,0,1.058178213,19.61578508,21.41115889,34.5886456,0.420956372,26.55665071,6.206334885,35.83237726,0,0,21.34579046,23.65265414,60.84478413,27.32869781,0,67.31853288,14.35814526,1.478429792,78.29159404
341187832,fyso6201@bogus.com,Chuang,Ning,H,male,FSCI,HECS,Full Time,1,1,1,1,1,0,1,1,1,1,1,90,7,18,3,2,0,23,4,2,7,17,4,0,3,26,4,0,17,84,15,4,98.63622485,94.43206905,100,81.49523477,100,100,85.83794642,74.9965817,39.39338549,86.51451451,88.95310686,85.58169464,80.19362186,97.89873367,100,86.18931235,79.116546,76.51523263,96.95123992,83.71671718,87.16272311,88.26228541,62.31332346,88.16400469
334259772,puoi7517@bogus.com,Chuang,Yong,R,male,SMED,HECS,Full Time,1,1,1,0,1,0,1,1,1,1,0,70,7,10,5,2,7,19,4,3,0,1,4,3,7,25,3,1,21,55,16,9,78.87996417,75.9945983,100,63.69475546,70.83352341,63.93160083,70.72703056,67.49420285,48.6264167,73.61339795,98.88329189,89.49577266,38.00402389,66.07882595,70.9887585,74.05159006,78.71599428,43.2182593,63.41222521,79.07668339,100,88.19707182,72.44669412,100
346918600,whmm2779@bogus.com,Chuang,Fen,C,female,FSCI,Local,Part Time,1,1,0,1,0,1,1,1,1,0,1,70,2,20,3,3,1,19,3,3,4,26,2,2,4,34,2,0,11,99,10,8,93.3678119,32.20437377,82.2425161,72.24291393,62.10997144,99.02025137,68.75102994,69.20052995,100,94.41276398,60.60395264,48.52499644,58.30002662,63.78497692,81.43311212,81.67866611,79.5793169,68.74211459,81.55307643,63.34915076,25.75749773,72.93950047,55.56567328,79.89263943
326285587,sjvk5689@bogus.com,Chuang,Xia,Y,female,FSCI,HECS,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,0,0,1,0,5,2,2,1,5,0,1,1,17,5,6,3,25.7885537,0,0,0,0,0,15.01635407,0,0,10.77329689,5.715594154,53.53364589,0,11.25365948,23.34292978,1.207910489,13.25818689,0,14.56786416,32.00119423,0,20.22600372,0,0
366661480,izjz6212@bogus.com,Chung,Yun,D,female,SMED,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,23,0,0,0,0,0,0,2,41,0,0,0,0,36.61100775,35.40105817,21.11381957,0,0,0,40.00246642,0,10.8516283,27.22337397,10.0562472,0,46.36912981,19.90547749,0,17.61036513,4.206359831,0,8.171681931,30.85428363,6.104507353,6.272247384
372972150,wppq5723@bogus.com,Chung,Lin Yao,G,female,FEIT,Local,Full Time,1,1,1,1,1,1,1,0,0,1,1,80,7,17,4,4,7,29,4,0,1,18,4,4,7,31,4,4,22,95,16,12,78.12748757,78.83579573,100,78.43306213,81.79153012,22.20127072,79.50813124,97.29486357,68.67638193,66.72501107,89.40896119,86.87685207,69.03773749,75.71936815,70.89444839,68.87071643,94.49991281,100,96.89412695,80.63109315,100,75.573525,65.21117425,99.65838845
318458901,eang8107@bogus.com,Chung,Zhu,S,female,FSCI,HECS,Full Time,1,0,0,1,1,0,1,0,1,1,1,60,3,23,0,0,0,32,1,0,1,19,1,0,0,22,1,1,4,96,3,1,52.93638833,47.5443803,94.61337033,69.49305777,55.83180866,2.553039841,64.73195894,68.79900011,58.65111062,59.96943677,45.61622321,68.23785579,42.0956529,62.06840259,38.84120971,54.29498873,60.20339142,94.36327825,62.53403347,53.41431464,76.25780549,70.75608776,46.4545621,46.45839572
338794010,okhh4013@bogus.com,Chung,Ai,X,female,SMED,Local,Full Time,1,0,1,0,0,1,1,1,1,1,0,60,7,16,1,0,7,3,0,0,7,4,1,1,7,13,1,1,28,36,3,2,57.29375095,80.76334346,48.90899973,59.80903475,49.45786081,100,37.47536907,70.38951434,26.28851909,65.11183455,59.9228311,84.2332454,69.80622958,79.91492802,65.05418088,49.01380177,66.00967608,6.877398296,76.81895709,46.02949867,48.71860156,59.86831243,33.44050796,95.06945784
360836655,gvwt6218@bogus.com,Clancy,Levi,E,male,SMED,HECS,Full Time,1,1,1,1,1,0,0,1,1,1,1,80,7,13,4,4,3,23,4,3,7,22,4,1,2,28,4,3,19,86,16,11,67.48803186,86.42063662,67.03401951,97.35567626,96.72252401,59.76548774,79.81952903,91.00739045,24.55123955,100,52.52114818,68.41278732,70.69285254,65.3108837,100,100,60.07109764,49.92024843,85.69656099,83.83416098,66.81433256,92.45268216,75.02907026,100
325433059,iwff2000@bogus.com,Colechin,Jorja,H,female,FASS,HECS,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,6,4,3,0,22,4,4,7,32,4,1,2,32,4,1,16,92,16,9,100,93.64407484,100,98.78034237,92.93605063,84.70753523,100,85.12758951,85.78805688,92.97109721,100,100,98.76744679,100,100,91.83666557,100,53.749428,89.9062246,100,100,100,96.31407886,95.1580938
334887821,lqai1281@bogus.com,Connell,Brianna,Z,female,SMED,HECS,Full Time,1,1,1,0,1,1,1,0,1,1,0,70,4,15,3,2,7,13,3,2,7,16,5,4,1,46,4,1,19,90,15,9,72.80967741,81.00803782,100,80.55168898,80.29404614,46.98179818,91.63960338,90.21922738,81.5484206,95.02400105,63.52093095,53.78951281,62.45685545,69.43323907,100,55.22589924,64.38230926,15.6010406,75.89088348,75.1077342,90.58667311,65.69641125,61.70275,87.27853212
341623299,wmge4305@bogus.com,Coppleson,Alexander,S,male,FSCI,HECS,Full Time,1,1,1,1,0,0,1,0,1,1,0,60,7,15,1,1,0,20,0,0,0,8,2,1,0,19,1,1,7,62,4,3,69.88623645,57.32210988,62.41004714,66.81335628,37.33346888,33.09905363,39.00830956,52.73407529,100,52.69819522,38.35941445,55.69447717,46.56262206,39.77277167,54.9499408,71.91952052,80.14779098,52.57629857,62.56548591,60.86248485,46.04259954,42.13534577,48.58200492,59.87491395
389675721,bodc5631@bogus.com,Cottee,Tyler,H,male,SMED,HECS,Full Time,1,1,1,1,1,1,1,1,1,0,1,90,6,12,4,4,7,25,4,3,7,22,5,3,4,34,4,3,24,93,17,13,81.9363065,100,100,78.26390835,96.01055213,66.62899517,90.31009012,100,26.73445852,100,91.27386642,100,87.79129477,81.0071683,99.0174408,88.68090133,84.74579313,10.8965727,100,100,90.2501741,80.9463104,97.69485286,100
385407681,aupc8783@bogus.com,Crisp,Jasper,M,male,FSCI,HECS,Full Time,1,1,1,1,0,1,1,1,0,1,1,80,5,15,4,0,0,11,4,2,2,13,5,3,7,37,4,4,14,76,17,9,77.01927388,100,73.84252827,66.13200686,88.45837638,85.22262884,89.63056323,66.76273906,99.3520114,89.66682852,75.22720245,45.05094782,81.4557038,91.67247133,85.73450583,100,87.54169703,90.67344271,89.76202827,84.33686594,86.64826184,88.98229608,60.53508776,86.97066684
374392795,dxsw9541@bogus.com,Crommelin,David,G,male,FSCI,HECS,Full Time,1,1,0,1,0,0,1,1,1,1,0,60,7,12,1,1,1,17,1,1,7,4,2,2,0,14,1,1,15,47,5,5,74.66763741,54.51393635,48.68916558,76.60148901,37.06619842,80.34620325,38.51272362,58.93580301,48.09624852,55.57090359,52.43464668,100,46.46742428,60.30436594,97.53847046,60.18684846,63.82076172,0,57.56476679,58.25725594,55.5832426,63.08563978,35.32594435,49.19646969
345441702,ownz4697@bogus.com,Crook,Hudson,M,male,FEIT,Local,Full Time,1,0,1,1,0,0,1,1,1,1,1,70,0,21,4,4,0,20,4,3,7,11,3,2,0,13,4,2,7,65,15,11,61.51105203,74.18404126,35.06493548,74.76104851,51.85516395,59.16756215,85.33725613,65.85768262,55.34039945,57.99451058,61.44140132,14.31813078,71.9569153,81.33415662,52.28919949,64.80010322,98.46535635,95.37577481,97.40209454,57.0043157,66.12621447,71.97603379,80.21799461,46.88542332
333153839,rdtu1396@bogus.com,Cumberlege,Jade,Z,female,FEIT,HECS,Full Time,1,0,1,0,1,1,0,1,0,0,0,40,7,1,1,1,1,18,2,2,4,6,1,1,7,0,1,1,19,25,5,5,13.20342864,62.03255092,40.43326193,41.57585459,63.25155261,51.14459918,36.23714369,42.12943704,19.81791242,57.13513759,34.56481518,46.76859098,59.14984922,47.27778458,32.8545126,46.53645202,30.99487699,91.05598892,19.23335192,6.593787772,4.083714479,4.237436379,14.65854038,46.59140527
336750522,zxwq7898@bogus.com,Dacomb,Luke,Z,male,FSCI,International,Full Time,1,1,1,1,1,1,0,0,1,1,1,80,2,33,1,1,5,22,0,0,7,37,0,0,5,58,1,0,19,150,2,1,78.22051972,93.43636655,67.16646681,92.47337234,91.0852971,81.67051587,64.94373201,65.47824941,92.13960246,82.06966194,80.90617678,91.88374392,77.74706934,85.02382822,89.51843878,69.03125273,87.16023393,100,89.62984996,69.82383362,78.67218359,72.93581051,75.45213623,37.58163279
320743906,qazk3407@bogus.com,Daly,Ashley,S,female,FASS,International,Full Time,1,1,0,1,1,1,0,0,1,1,1,70,0,8,0,0,4,22,0,0,5,38,0,0,3,43,0,0,12,111,0,0,76.76969181,72.77805465,70.22712349,67.25813981,71.23565064,21.3283899,71.54610254,62.14787792,65.56222169,80.04197611,83.49484104,79.12000084,74.1683969,64.41651591,75.1372329,84.83771589,54.88774106,82.78043209,66.92344395,73.41102313,79.16255327,80.82907395,59.98878032,46.53376789
323944697,qpqk3400@bogus.com,Day,Christian,B,male,FASS,HECS,Full Time,1,1,0,0,0,0,1,1,0,1,0,40,0,7,1,0,0,4,1,0,0,18,1,0,0,16,2,2,0,45,5,2,60.81321462,40.2719234,38.14611234,69.57991459,43.61275671,24.88923525,41.29979942,43.94816226,48.4424653,12.67728058,28.32550992,38.07324866,22.89685418,53.97987217,30.73314898,34.01359364,47.4061091,19.43239293,56.869033,54.73287732,30.39648058,18.46601065,38.91966421,80.44326657
353125038,mqjf6366@bogus.com,De Gruchy,Sean,K,male,FSCI,Local,Full Time,1,0,0,0,1,0,1,1,1,1,0,50,0,9,1,0,7,19,1,0,7,10,1,1,0,24,0,0,14,62,3,1,50.89991701,41.98543842,14.30673625,14.90547941,63.46654529,60.06975818,66.27879335,37.81944834,41.02378256,49.65345909,42.92433885,63.56027676,50.12441589,85.12842716,0,48.92969412,25.10142176,50.78002132,59.93908279,64.23756018,34.61108777,44.30091562,54.16851513,0
315448453,gcdc3467@bogus.com,De Mestre,Hannah,B,female,SMED,HECS,Full Time,1,1,1,1,1,1,1,0,1,0,1,80,7,6,4,1,0,18,5,5,6,29,3,3,7,24,5,0,20,77,17,9,74.61397027,74.93199484,91.01515951,94.30297872,89.61962838,83.06216462,76.4824352,92.45840871,100,83.31532027,83.56179929,70.2469275,76.71967153,94.49720247,84.65511207,83.49036863,65.86414524,71.81709836,100,77.52940452,69.50515957,80.88327394,100,90.14119729
303381390,bkbj1220@bogus.com,Debenham,Harry,S,male,FASS,International,Full Time,1,1,1,1,0,0,1,1,1,0,0,60,3,13,0,0,4,42,1,0,1,26,0,0,3,1,0,0,11,82,1,0,76.6147282,36.61101197,96.44122733,78.39760912,55.49546689,58.39543401,52.44618074,69.4142954,54.91294789,76.64461717,60.13974303,6.404354397,82.64493195,57.71205229,0,45.40496344,50.9079388,83.7652994,76.54457629,68.94793168,100,48.0239225,38.68665869,41.02623405
338453843,wawz9164@bogus.com,Dellit,Milla,S,female,FEIT,International,Full Time,1,1,1,1,1,1,1,1,1,1,0,90,4,28,0,0,0,24,0,0,7,38,0,0,7,48,0,0,18,138,0,0,78.12793515,100,44.90818246,78.50997903,87.16787985,90.72685472,88.76259183,99.70797987,93.38210646,84.39785974,99.24563195,100,96.09598613,88.55204256,51.63840072,95.44255268,77.08062992,100,100,100,85.86569174,100,66.85090132,88.51862772
363393232,tccd1982@bogus.com,Denehy,Levi,A,male,SMED,International,Full Time,1,0,1,0,1,1,1,0,1,1,0,60,4,7,0,0,1,23,0,0,7,31,1,0,5,36,0,0,17,97,1,0,47.93476195,56.59636082,70.535985,56.64357427,46.9914963,39.94137748,42.52239809,54.19159279,81.92856726,67.30257,59.13009486,74.25078221,56.18254009,54.8423292,66.39102954,65.89722069,68.42911199,15.62119957,60.68565326,69.28804155,100,53.31896235,67.91539734,85.74666678
347236917,bjpy9429@bogus.com,Dixson,Cooper,L,male,FEIT,HECS,Full Time,1,1,0,1,0,1,1,1,1,1,0,70,7,9,4,0,7,13,4,1,5,13,4,2,4,18,4,2,23,53,16,5,73.88312499,73.68936581,19.55895262,81.60297693,62.57935861,82.28011523,70.89983318,94.28808039,81.12056988,55.49807442,92.17477486,30.24384567,77.78445712,96.27808873,100,80.96331595,61.01088753,82.99197313,68.89740825,55.54514161,92.23555503,75.53832535,57.7621931,83.37342601
363342000,nwqz5478@bogus.com,Dodery,Ava,B,female,FASS,International,Full Time,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,3,7,0,0,0,19,0,0,1,0,1,1,4,26,1,1,32.59778265,5.140690628,49.24290227,36.22088404,11.00135345,0,20.67955454,0,0,14.18524577,0,27.945145,44.24110449,7.229305425,2.069431806,0,0,35.92455379,16.94675931,28.50383982,19.2597094,9.190294376,26.98661556,40.16357953
356713525,hejz7318@bogus.com,Dolling,Holly,O,female,FEIT,HECS,Full Time,1,1,1,1,0,0,0,0,1,1,1,60,0,16,1,1,5,11,1,0,0,7,1,1,0,14,1,1,5,48,4,3,57.87033607,26.64670156,90.30803679,43.65432109,34.49810944,12.04211378,52.8118406,48.6223027,67.01438713,45.63588576,66.97911219,31.4793712,69.86703939,69.04286035,16.69513753,50.45039559,65.19351364,32.96378537,57.39053547,55.9607747,40.79869913,67.46216326,59.56760725,100
366507035,vljd5443@bogus.com,Drew,Mary,C,female,FEIT,HECS,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,3,28,4,1,0,25,4,2,7,21,3,2,7,28,3,3,17,102,14,8,98.20197709,100,100,97.81336872,100,100,95.04179034,97.19813374,100,100,96.84849498,100,82.21626939,95.32040433,70.82814778,96.91250196,100,100,98.92663121,100,100,100,98.58051585,88.2016594
315499512,aphf6150@bogus.com,Dymock,Sean,A,male,FSCI,HECS,Full Time,1,1,1,1,0,1,1,0,0,1,1,70,0,20,4,0,7,22,4,2,7,16,4,1,0,20,4,2,14,78,16,5,91.07324023,65.95239584,40.38802275,65.94694165,85.01230672,100,75.66259773,52.74426226,62.31382247,69.85177912,59.66332149,52.56740336,70.2117391,61.94749893,62.71350766,75.64173885,68.16537558,68.9471251,65.82161719,84.78338203,42.4523448,67.70064076,62.52467038,48.25993315
348678503,ftpw2609@bogus.com,Ebsworth,Madeline,D,female,FEIT,International,Full Time,1,1,0,0,0,0,0,0,0,1,0,20,0,14,0,0,0,21,0,0,2,3,1,1,3,0,0,0,5,38,1,1,21.84790699,7.475391295,0,27.02025239,48.19058659,16.13362399,18.50140803,1.453525346,34.17516877,31.0261443,26.73398027,31.08141628,34.18522398,10.82278454,59.35780955,38.02171709,28.35698951,18.36296552,0,34.345325,58.99301465,34.53568673,39.54603176,34.95042916
370063666,rrbj2190@bogus.com,Edmund,Alicia,O,female,FASS,International,Full Time,1,0,0,0,0,1,1,1,1,0,1,50,4,10,0,0,4,7,1,1,2,4,1,0,4,0,0,0,14,21,2,1,80.02374475,32.44155962,45.61679955,50.47763071,52.80652353,88.02015847,55.01258566,56.660045,60.56349588,39.51181442,39.06706275,100,46.81874391,53.19474961,54.41376863,36.65374608,36.24694828,26.0162305,39.17996638,56.46939209,26.69182834,66.0039982,65.19710038,29.08036093
